Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Unit,Count,GTIN,Itemization Type,Fulfillment Note,Channel,Token,Card Brand,PAN Suffix
2026-06-27,12:28:47,Eastern Time (US & Canada),None,Ashlen,1.0,Regular,"",16oz,$8.00,$0.00,$8.00,$0.62,WbkbCHSKtxObi4xsO1KIep4Yb4aZY,JEuR3JUhJXtS7SU9Y0WgQtKXSJIZY,Square Terminal 2274,Lemonade + Matcha + Strawberry,https://app.squareup.com/dashboard/sales/transactions/WbkbCHSKtxObi4xsO1KIep4Yb4aZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",9KHZV183MA3Z0PTENX0D9FECNR,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,MOZ4HMBYCXPZW3OACLR5LSLG,Visa,0238
2026-06-27,12:28:47,Eastern Time (US & Canada),None,Aaron,1.0,Regular,"",16oz,$5.00,$0.00,$5.00,$0.39,WbkbCHSKtxObi4xsO1KIep4Yb4aZY,JEuR3JUhJXtS7SU9Y0WgQtKXSJIZY,Square Terminal 2274,Strawberry + Blueberry + Lemonade,https://app.squareup.com/dashboard/sales/transactions/WbkbCHSKtxObi4xsO1KIep4Yb4aZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",9KHZV183MA3Z0PTENX0D9FECNR,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,4HDUEPNSDM7WGJ2IU4EPLHP4,Visa,0238
2026-06-27,12:27:25,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Oat Milk, 12oz, Cold Foam, Salted Maple",$7.00,$0.00,$7.00,$0.54,y3ty9FFKazvlQ700mnKGfRsHq15YY,RIESaLFkBMQMHnA3OBUMFIZ9jSRZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/y3ty9FFKazvlQ700mnKGfRsHq15YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,0772
2026-06-27,12:27:25,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","12oz, Oat Milk, Cold Foam, Banana",$8.00,$0.00,$8.00,$0.62,y3ty9FFKazvlQ700mnKGfRsHq15YY,RIESaLFkBMQMHnA3OBUMFIZ9jSRZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/y3ty9FFKazvlQ700mnKGfRsHq15YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,0772
2026-06-27,12:25:45,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 16oz, Cold Foam, Banana",$8.00,$0.00,$8.00,$0.62,Gf8qtzsPQIXOKlAmDGxwThpweP6YY,V0ztnI2YfZcEWKFVEbY9TPXcjOBZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/Gf8qtzsPQIXOKlAmDGxwThpweP6YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",Q8V7G6H46W0V8ZHGGQVSMQNH58,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,2656
2026-06-27,12:23:05,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"",16oz,$6.00,$0.00,$6.00,$0.46,wYKATUhaFbPqcHM6obisFIhhGvRZY,dSSe53OWniCHMozXWj1XLWlLli7YY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/wYKATUhaFbPqcHM6obisFIhhGvRZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,4919
2026-06-27,12:23:05,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk",$7.00,$0.00,$7.00,$0.54,wYKATUhaFbPqcHM6obisFIhhGvRZY,dSSe53OWniCHMozXWj1XLWlLli7YY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/wYKATUhaFbPqcHM6obisFIhhGvRZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,4919
2026-06-27,12:23:05,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Cold Foam, Blueberry",$9.00,$0.00,$9.00,$0.70,wYKATUhaFbPqcHM6obisFIhhGvRZY,dSSe53OWniCHMozXWj1XLWlLli7YY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/wYKATUhaFbPqcHM6obisFIhhGvRZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,4919
2026-06-27,12:21:07,Eastern Time (US & Canada),None,Cold Brew,2.0,Regular,"","Whole Milk, 16oz",$12.00,$0.00,$12.00,$0.93,G5dI3VJMxz1R3uBm7Cy9JCarsfNZY,54YxaSmjbVUkThCOKGy3kT0BmKXZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/G5dI3VJMxz1R3uBm7Cy9JCarsfNZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,2,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,0203
2026-06-27,12:19:43,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Cold Foam, Blueberry",$9.00,$0.00,$9.00,$0.70,ihaYp8dsXwgbmBwzCN95mWhlwrCZY,vtHIhQW1Hdju5Pz9DqEcH4X21tKZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/ihaYp8dsXwgbmBwzCN95mWhlwrCZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,0835
2026-06-27,12:18:42,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 12oz, Cold Foam, Banana",$7.00,$0.00,$7.00,$0.54,kcLkGorWDo39OoiTKIATd1KaBxZZY,9gX954QQN2sSBE1onmzgqzEhMEfZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/kcLkGorWDo39OoiTKIATd1KaBxZZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",V15MN0E9MKQNY926AX26CEFY40,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Discover,0304
2026-06-27,12:17:47,Eastern Time (US & Canada),None,Lemonade,1.0,Regular,"","16oz, Strawberry",$5.00,$0.00,$5.00,$0.39,WfKbl3vCP5dUqeWusmKF2cQpmAdZY,B08xogkPZ4TS4J5TiOfcEqdRCJUZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/WfKbl3vCP5dUqeWusmKF2cQpmAdZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,IDWYH4CCGT7SLETAX625SDWZ,Discover,0524
2026-06-27,12:14:19,Eastern Time (US & Canada),None,Lemonade,1.0,Regular,"",16oz,$4.00,$0.00,$4.00,$0.31,0yEj3rRvsrVm4X5SzabSFuvocXPZY,xgAK2GRBq17p8wAx7mjoVpY4ecRZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/0yEj3rRvsrVm4X5SzabSFuvocXPZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,IDWYH4CCGT7SLETAX625SDWZ,Visa,1667
2026-06-27,12:13:36,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Cold Foam, Banana",$9.00,$0.00,$9.00,$0.70,gGpCN3uRbXZZrSGlW2tOVty2SGNZY,zBkwin9c4rsMpTjIvtPv82CiKh6YY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/gGpCN3uRbXZZrSGlW2tOVty2SGNZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,6172
2026-06-27,12:12:14,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Cold Foam, Strawberry",$9.00,$0.00,$9.00,$0.70,oqfvooPb2AW6effB0qM715ALI9AZY,VCoGok4ewIIGD4PCXd5IGm8rSIAZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/oqfvooPb2AW6effB0qM715ALI9AZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,American Express,1009
2026-06-27,12:12:14,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Oat Milk, 16oz, Cold Foam, Banana",$8.00,$0.00,$8.00,$0.62,oqfvooPb2AW6effB0qM715ALI9AZY,VCoGok4ewIIGD4PCXd5IGm8rSIAZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/oqfvooPb2AW6effB0qM715ALI9AZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,American Express,1009
2026-06-27,12:10:22,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Blueberry",$8.00,$0.00,$8.00,$0.62,4OljOHgw6QfOhzBMl3rtkDxhIT9YY,FU94rKwVotiGxSPu53uqRWBbeHQZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/4OljOHgw6QfOhzBMl3rtkDxhIT9YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,2814
2026-06-27,12:09:16,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Banana",$8.00,$0.00,$8.00,$0.62,2z0NWwFL8T3YOIEj6meA9vzoqwfZY,rFQsAC2ZZH8sdyA37GDcaSBb2UQZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/2z0NWwFL8T3YOIEj6meA9vzoqwfZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",DPBTPQG26GXN8WZ6Q6VYSJXGZC,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,American Express,1007
2026-06-27,12:07:21,Eastern Time (US & Canada),None,Aaron,1.0,Regular,"","",$4.00,$0.00,$4.00,$0.31,KPDuxsVIbxy9Rqy8WgUJsTEVd37YY,xEGoOZPdppMfmoWCce6vpBf8gUWZY,Square Terminal 2274,Strawberry + Blueberry + Lemonade,https://app.squareup.com/dashboard/sales/transactions/KPDuxsVIbxy9Rqy8WgUJsTEVd37YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,4HDUEPNSDM7WGJ2IU4EPLHP4,Visa,8775
2026-06-27,12:07:21,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Oat Milk, 12oz, Cold Foam, Salted Maple",$7.00,$0.00,$7.00,$0.54,KPDuxsVIbxy9Rqy8WgUJsTEVd37YY,xEGoOZPdppMfmoWCce6vpBf8gUWZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/KPDuxsVIbxy9Rqy8WgUJsTEVd37YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,8775
2026-06-27,12:07:21,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 12oz, Cold Foam, Banana",$7.00,$0.00,$7.00,$0.55,KPDuxsVIbxy9Rqy8WgUJsTEVd37YY,xEGoOZPdppMfmoWCce6vpBf8gUWZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/KPDuxsVIbxy9Rqy8WgUJsTEVd37YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,8775
2026-06-27,12:07:21,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","12oz, Oat Milk, Cold Foam, Blueberry",$8.00,$0.00,$8.00,$0.62,KPDuxsVIbxy9Rqy8WgUJsTEVd37YY,xEGoOZPdppMfmoWCce6vpBf8gUWZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/KPDuxsVIbxy9Rqy8WgUJsTEVd37YY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,8775
2026-06-27,12:04:44,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Whole Milk, Cold Foam, Vanilla",$9.00,$0.00,$9.00,$0.70,qp25NdxReQKHlA7XeL0wnUsU6VQZY,rjZfHaF7tDTvFaRWk5EZU7mCbKCZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/qp25NdxReQKHlA7XeL0wnUsU6VQZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,1992
2026-06-27,12:03:08,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 16oz, Cold Foam, Salted Maple",$8.00,$0.00,$8.00,$0.62,Kh2J0YpOw0c0GIUimejOTfqVJMYZY,bx6WV8mzMNGpOJchepcOii7HCa7YY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/Kh2J0YpOw0c0GIUimejOTfqVJMYZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,4641
2026-06-27,12:01:08,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 12oz, Cold Foam, Blueberry",$7.00,$0.00,$7.00,$0.54,AizcxTnDTsIdnXtV6czO97QOZbEZY,PxFKXtOkcbH9l5BqOLBJfSMupMLZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/AizcxTnDTsIdnXtV6czO97QOZbEZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",DHWH0QPH9GFN0ZG6MJBXZZCKDR,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,2374
2026-06-27,12:01:08,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","12oz, Whole Milk, Strawberry",$7.00,$0.00,$7.00,$0.54,AizcxTnDTsIdnXtV6czO97QOZbEZY,PxFKXtOkcbH9l5BqOLBJfSMupMLZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/AizcxTnDTsIdnXtV6czO97QOZbEZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"",DHWH0QPH9GFN0ZG6MJBXZZCKDR,"","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,2374
2026-06-27,11:58:36,Eastern Time (US & Canada),None,Matcha Latte,1.0,"","","16oz, Oat Milk, Cold Foam, Blueberry",$9.00,$0.00,$9.00,$0.70,YQ84bisPjbXMGYBJZ6t5X9NUSLcZY,nb23z2xl1oyw22bfLSTVzLa6Pl6YY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/YQ84bisPjbXMGYBJZ6t5X9NUSLcZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,4920
2026-06-27,11:55:00,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 16oz, Cold Foam, Blueberry",$8.00,$0.00,$8.00,$0.62,mrS0897MTVZUwhWIqBEL3zy8D3HZY,BWJdXYWVQGu5XuQ7fUBNFlVdxOVZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/mrS0897MTVZUwhWIqBEL3zy8D3HZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,6436
2026-06-27,11:55:00,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Whole Milk, 16oz, Cold Foam, Banana",$8.00,$0.00,$8.00,$0.62,mrS0897MTVZUwhWIqBEL3zy8D3HZY,BWJdXYWVQGu5XuQ7fUBNFlVdxOVZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/mrS0897MTVZUwhWIqBEL3zy8D3HZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,6436
2026-06-27,11:52:29,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Oat Milk, 12oz, Cold Foam",$6.00,$0.00,$6.00,$0.46,Kf7owx0u4p20CoIVYQAyg7cJBGYZY,XNNkTmTHlQNeIGhkP1trKtCeNeOZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/Kf7owx0u4p20CoIVYQAyg7cJBGYZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,9247
2026-06-27,11:52:29,Eastern Time (US & Canada),None,Cold Brew,2.0,Regular,"","Oat Milk, 16oz, Cold Foam, Blueberry",$16.00,$0.00,$16.00,$1.24,Kf7owx0u4p20CoIVYQAyg7cJBGYZY,XNNkTmTHlQNeIGhkP1trKtCeNeOZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/Kf7owx0u4p20CoIVYQAyg7cJBGYZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,2,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,9247
2026-06-27,11:52:29,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","Oat Milk, 12oz, Vanilla",$6.00,$0.00,$6.00,$0.47,Kf7owx0u4p20CoIVYQAyg7cJBGYZY,XNNkTmTHlQNeIGhkP1trKtCeNeOZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/Kf7owx0u4p20CoIVYQAyg7cJBGYZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,9247
2026-06-27,11:46:45,Eastern Time (US & Canada),None,Matcha Latte,2.0,"","","16oz, Oat Milk, Strawberry",$16.00,$0.00,$16.00,$1.24,4IeVwnqblpXwzDfVfBLANt2B1CWZY,rFYGxnjPhg0rgSu3UkTSXAp3ixdZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/4IeVwnqblpXwzDfVfBLANt2B1CWZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,2,"",Physical Good,"",Sunrise Social Club LLC,Y36H4C6V4YFFYACS3RIEFARY,Visa,6881
2026-06-27,11:45:35,Eastern Time (US & Canada),None,Cold Brew,1.0,Regular,"","No Milk, 16oz, Cold Foam, Blueberry",$8.00,$0.00,$8.00,$0.62,YoyFjK9pAn7vk17f8hTYOoTWhBSZY,THN3Mgsubm2LrdBf5lYmncgpokQZY,Square Terminal 2274,"",https://app.squareup.com/dashboard/sales/transactions/YoyFjK9pAn7vk17f8hTYOoTWhBSZY/by-unit/LEKA54X3W66F5,Payment,Sunrise Social Club LLC,"","","","",ea,1,"",Physical Good,"",Sunrise Social Club LLC,AJEX3MBMC7CMJ6SCA7D4RJIK,Visa,4137
